,Address,Latitude,Longitude,X,Y,Distance from center
139,"Hẻm 78 Trần Nhân Tôn, Phường 2, Quận 10, Thành phố Hồ Chí Minh, 008408",10.76357596263906,106.67504794114205,683157.385186285,1190338.2308781527,2343.0749027719726
140,"Hẻm 320 Trần Bình Trọng, Phường 4, Quận 5, Thành phố Hồ Chí Minh, 008408",10.7635462904953,106.68053354676839,683757.385186285,1190338.2308781527,1824.8287590894354
141,"Công chứng Gia Định, Hẻm 214 Nguyễn Trãi, Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, 710400",10.763516521445904,106.68601913635149,684357.385186285,1190338.2308781527,1374.7727084867115
142,"Ben Vien Răng Hàm Mặt, 263 - 265, Trần Hưng Ðạo, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh, 710400",10.763486655492217,106.69150470983902,684957.385186285,1190338.2308781527,1081.6653826391453
143,"Cầu Ông Lãnh, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh, 710200",10.76345669263559,106.69699026717872,685557.385186285,1190338.2308781527,1081.6653826391453
144,"Phường 9, Quận 4, Thành phố Hồ Chí Minh, 082",10.763426632877373,106.70247580831824,686157.385186285,1190338.2308781527,1374.7727084867115
145,"Công ty Cổ phần Đầu tư Địa ốc Nam Minh, 144, Nguyễn Tất Thành, Phường 13, Quận 4, Thành phố Hồ Chí Minh, 70000",10.76339647621893,106.70796133320533,686757.385186285,1190338.2308781527,1824.8287590894354
146,"Cây Bàng, Phường Thủ Thiêm, Quận 2, Thành phố Hồ Chí Minh, 8408",10.763366222661622,106.71344684178767,687357.385186285,1190338.2308781527,2343.0749027719726
147,"Cây Bàng, Phường An Lợi Đông, Quận 2, Thành phố Hồ Chí Minh, 8408",10.76333587220682,106.71893233401295,687957.385186285,1190338.2308781527,2893.0952282978674
148,"Phường An Lợi Đông, Quận 2, Thành phố Hồ Chí Minh, 8408",10.763305424855895,106.72441780982889,688557.385186285,1190338.2308781527,3459.768778401223
149,"Phường An Lợi Đông, Quận 2, Thành phố Hồ Chí Minh, 8408",10.763274880610226,106.72990326918318,689157.385186285,1190338.2308781527,4036.0872141220993
150,"Bến Nghé, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, 8408",10.763244239471192,106.73538871202355,689757.385186285,1190338.2308781527,4618.4412955021835
151,"Đường Số 16, KCX Tân Thuận, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, 8408",10.763213501440175,106.74087413829767,690357.385186285,1190338.2308781527,5204.805471869231
152,"Đường số 18, KCX Tân Thuận, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, 8408",10.763182666518569,106.74635954795328,690957.385186285,1190338.2308781527,5793.96237474838
153,"Hẻm 416/6/32 Lạc Long Quân, Phường 5, Quận 11, Thành phố Hồ Chí Minh, 70000000",10.768434953478973,106.64490231039301,679857.385186285,1190857.8461204234,5424.942396007524
154,"Hẻm 72 Bình Thới, Phường 14, Quận 11, Thành phố Hồ Chí Minh, 70000000",10.768405801330486,106.6503880882201,680457.385186285,1190857.8461204234,4828.043081829309
155,"Sân bóng Phú Thọ, Đường Lê Đại Hành, Phường 15, Quận 11, Thành phố Hồ Chí Minh, 70000000",10.768376552225762,106.65587385029042,681057.385186285,1190857.8461204234,4232.020793899747
156,"Hẻm 606 Đường 3/2, Phường 14, Quận 10, Thành phố Hồ Chí Minh, 848",10.768347206166135,106.66135959655168,681657.385186285,1190857.8461204234,3637.306695894622
157,"PVcombank, Thành Thái, Phường 14, Quận 10, Thành phố Hồ Chí Minh, 749000",10.768317763152929,106.66684532695157,682257.385186285,1190857.8461204234,3044.6674695276415
158,"Hẻm 458 Lý Thái Tổ, Phường 10, Quận 10, Thành phố Hồ Chí Minh, 008408",10.768288223187474,106.67233104143779,682857.385186285,1190857.8461204234,2455.6058315617047
159,"Phường 1, Hẻm 661 Ðiện Biên Phủ, Phường 1, Quận 3, Thành phố Hồ Chí Minh, 008408",10.768258586271104,106.67781673995799,683457.385186285,1190857.8461204234,1873.4993995194798
160,"Hẻm 16 Nguyễn Thiện Thuật, Phường 2, Quận 3, Thành phố Hồ Chí Minh, 008408",10.768228852405162,106.68330242245989,684057.385186285,1190857.8461204234,1307.6696830621452
161,"nhà thờ Huyện Sĩ, 1, Tôn Thất Tùng, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, 70200",10.768199021590991,106.6887880888912,684657.385186285,1190857.8461204234,793.7253933192835
162,"Nonlaguys, 24, Hẻm 40, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, 700000",10.768169093829943,106.6942737391996,685257.385186285,1190857.8461204234,519.61524227052
163,"Nhà Bảo, Hẻm Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, 082",10.768139069123373,106.69975937333278,685857.385186285,1190857.8461204234,793.7253933192835
164,"Trường THPT Nguyễn Hữu Thọ, Đường Bến Vân Đồn, Phường 12, Quận 4, Thành phố Hồ Chí Minh, 8408",10.768108947472632,106.70524499123844,686457.385186285,1190857.8461204234,1307.6696830621452
165,"Cây Bàng, Phường Thủ Thiêm, Quận 2, Thành phố Hồ Chí Minh, 8408",10.768078728879084,106.7107305928643,687057.385186285,1190857.8461204234,1873.4993995194798
166,"Đại lộ vòng cung, Phường Thủ Thiêm, Quận 2, Thành phố Hồ Chí Minh, 8408",10.768048413344102,106.716216178158,687657.385186285,1190857.8461204234,2455.6058315617047
167,"Phường An Lợi Đông, Quận 2, Thành phố Hồ Chí Minh, 8408",10.768018000869047,106.7217017470673,688257.385186285,1190857.8461204234,3044.6674695276415
168,"Đướng D9, Phường An Lợi Đông, Quận 2, Thành phố Hồ Chí Minh, 8408",10.767987491455303,106.72718729953986,688857.385186285,1190857.8461204234,3637.306695894622
169,"Phường An Lợi Đông, Quận 2, Thành phố Hồ Chí Minh, 8408",10.767956885104246,106.7326728355234,689457.385186285,1190857.8461204234,4232.020793899747
170,"Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.767926181817261,106.73815835496562,690057.385186285,1190857.8461204234,4828.043081829309
171,"Đường số 20, KCX Tân Thuận, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, 8408",10.767895381595732,106.74364385781422,690657.385186285,1190857.8461204234,5424.942396007524
172,"Hẻm 49/52 Trịnh Đình Trọng, Phường 5, Quận Tân Phú, Thành phố Hồ Chí Minh, 70000000",10.773147024500577,106.64218486952797,679557.385186285,1191377.461362694,5700.0
173,"Hẻm 205B/46 Âu Cơ, Phường 5, Quận 11, Thành phố Hồ Chí Minh, 70000000",10.773117907842336,106.64767074015145,680157.385186285,1191377.461362694,5100.0
174,"Hẻm 6 đường số 3, Phường 9, Quận 11, Thành phố Hồ Chí Minh, 70000000",10.773088694183935,106.65315659504314,680757.385186285,1191377.461362694,4500.0
175,"ĐH Bách Khoa TpHCM, 268, Đường Lý Thường Kiệt, Phường 8, Quận 11, Thành phố Hồ Chí Minh, 70000",10.773059383526697,106.65864243415075,681357.385186285,1191377.461362694,3900.0
176,"Hẻm 451/29 Tô Hiến Thành, Phường 14, Quận 10, Thành phố Hồ Chí Minh, 749000",10.77302997587195,106.66412825742194,681957.385186285,1191377.461362694,3300.0
177,"Techcombank, Hẻm 764 Sư Vạn Hạnh, Phường 12, Quận 10, Thành phố Hồ Chí Minh, 749000",10.773000471221023,106.6696140648044,682557.385186285,1191377.461362694,2700.0
178,"52, 3 Tháng 2, Phường 12, Quận 10, Thành phố Hồ Chí Minh, 008408",10.77297086957525,106.67509985624584,683157.385186285,1191377.461362694,2100.0
179,"Nguyễn Hiền, Cà phê AQ, Phường 11, Quận 3, Thành phố Hồ Chí Minh, 7000000",10.772941170935969,106.68058563169394,683757.385186285,1191377.461362694,1500.0
180,"Hẻm 263 Nguyễn Ðình Chiểu, Phường 5, Quận 3, Thành phố Hồ Chí Minh, 70200",10.772911375304522,106.68607139109638,684357.385186285,1191377.461362694,900.0
181,"Cách Mạng Tháng Tám, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, 70200",10.772881482682259,106.69155713440084,684957.385186285,1191377.461362694,300.0
182,"Anpha Boutique Hotel, 202, Lê Thánh Tôn, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, 00084",10.772851493070533,106.69704286155503,685557.385186285,1191377.461362694,300.0
183,"trà sua bobapop, 24, Huỳnh Thúc Kháng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, 00084",10.7728214064707,106.70252857250665,686157.385186285,1191377.461362694,900.0
184,"FREE, Đường Tôn Ðức Thắng, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, 8408",10.772791222884111,106.70801426720337,686757.385186285,1191377.461362694,1500.0
185,"Đại lộ vòng cung, Phường Thủ Thiêm, Quận 2, Thành phố Hồ Chí Minh, 8408",10.772760942312148,106.71349994559291,687357.385186285,1191377.461362694,2100.0
186,"Cầu, Phường Thủ Thiêm, Quận 2, Thành phố Hồ Chí Minh, 8408",10.772730564756168,106.71898560762294,687957.385186285,1191377.461362694,2700.0
187,"Hoàng Thế Thiện, Phường An Lợi Đông, Quận 2, Thành phố Hồ Chí Minh, 8408",10.772700090217546,106.72447125324115,688557.385186285,1191377.461362694,3300.0
188,"Đướng Ven Sông - Khu Dân Cư, Phường An Lợi Đông, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.77266951869766,106.72995688239526,689157.385186285,1191377.461362694,3900.0
189,"Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.772638850197898,106.73544249503296,689757.385186285,1191377.461362694,4500.0
190,"Đường Số 15, KCX Tân Thuận, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.772608084719643,106.74092809110194,690357.385186285,1191377.461362694,5100.0
191,"Đường số 24, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.772577222264289,106.7464136705499,690957.385186285,1191377.461362694,5700.0
192,"Hẻm 423 Âu Cơ, Phường Phú Trung, Quận Tân Phú, Thành phố Hồ Chí Minh, 711001",10.777830001633848,106.64495331499205,679857.385186285,1191897.0766049647,5424.9423960075455
193,"Hẻm 766 Lạc Long Quân, Phường 9, Quận Tân Bình, Thành phố Hồ Chí Minh, 70000000",10.777800823464977,106.65043926273245,680457.385186285,1191897.0766049647,4828.043081829334
194,"VinMart+, 319, Đường Lý Thường Kiệt, Phường 8, Quận 11, Thành phố Hồ Chí Minh, 70000000",10.777771548253343,106.65592519471373,681057.385186285,1191897.0766049647,4232.020793899776
195,"Đường D.1, Phường 14, Quận 10, Thành phố Hồ Chí Minh, 70000000",10.777742176000265,106.66141111088358,681657.385186285,1191897.0766049647,3637.306695894655
196,"Hẻm 273 Tô Hiến Thành, Phường 13, Quận 10, Thành phố Hồ Chí Minh, 749000",10.777712706707076,106.66689701118966,682257.385186285,1191897.0766049647,3044.667469527681
197,"Hẻm 133 Hòa Hưng, Phường 13, Quận 10, Thành phố Hồ Chí Minh, 749000",10.777683140375105,106.67238289557969,682857.385186285,1191897.0766049647,2455.605831561754
198,"Hung Gia Corp, 285/62, Cách Mạng Tháng Tám, Phường 10, Quận 3, Thành phố Hồ Chí Minh, 70150",10.777653477005689,106.6778687640013,683457.385186285,1191897.0766049647,1873.4993995195443
199,"Sành Điệu, Tú Xương, Phường 7, Quận 3, Thành phố Hồ Chí Minh, 7000000",10.777623716600175,106.68335461640223,684057.385186285,1191897.0766049647,1307.6696830622377
200,"piano cafe Q3, Hồ Xuân Hương, Phường 6, Quận 3, Thành phố Hồ Chí Minh, 7000000",10.777593859159898,106.68884045273013,684657.385186285,1191897.0766049647,793.7253933194359
201,"Ðường Trong Dinh Thống Nhất, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, 00084",10.777563904686225,106.69432627293271,685257.385186285,1191897.0766049647,519.6152422707528
202,"Nhà hàng Ngon, 160, Pasteur, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, 00084",10.777533853180495,106.69981207695766,685857.385186285,1191897.0766049647,793.7253933194359
203,"Aquari, 9, Thi Sách, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, 77000",10.777503704644074,106.70529786475264,686457.385186285,1191897.0766049647,1307.6696830622377
204,"Phường Thủ Thiêm, Quận 2, Thành phố Hồ Chí Minh, 77000",10.777473459078324,106.71078363626535,687057.385186285,1191897.0766049647,1873.4993995195443
205,"Lương Định Của, Phường An Khánh, Quận 2, Thành phố Hồ Chí Minh, 77000",10.77744311648462,106.71626939144349,687657.385186285,1191897.0766049647,2455.605831561754
206,"Nguyễn Cơ Thạch, Phường An Khánh, Quận 2, Thành phố Hồ Chí Minh, 77000",10.777412676864317,106.72175513023475,688257.385186285,1191897.0766049647,3044.667469527681
207,"Trần Não, Phường An Lợi Đông, Quận 2, Thành phố Hồ Chí Minh, 71108",10.777382140218814,106.7272408525868,688857.385186285,1191897.0766049647,3637.306695894655
208,"Đường số 11, Phường An Lợi Đông, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.77735150654947,106.73272655844738,689457.385186285,1191897.0766049647,4232.020793899776
209,"Phường Bình Khánh, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.777320775857685,106.73821224776415,690057.385186285,1191897.0766049647,4828.043081829334
210,"Cầu Đảo Kim Cương, Phường Bình Khánh, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.777289948144844,106.74369792048479,690657.385186285,1191897.0766049647,5424.9423960075455
211,"Hẻm 25 Nguyễn Minh Châu, Phường Hòa Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh, 711001",10.782542082672364,106.64223581268956,679557.385186285,1192416.6918472354,5793.962374748422
212,"Hẻm 107 Ni sư Huỳnh Liên, Phường 10, Quận Tân Bình, Thành phố Hồ Chí Minh, 711001",10.78251294003624,106.64772185330601,680157.385186285,1192416.6918472354,5204.805471869277
213,"Thành Mỹ, Phường 8, Quận Tân Bình, Thành phố Hồ Chí Minh, 711001",10.782483700313414,106.65320787818831,680757.385186285,1192416.6918472354,4618.441295502236
214,"Hẻm 100/3 Đất Thánh, Phường 6, Quận Tân Bình, Thành phố Hồ Chí Minh, 70000000",10.782454363505217,106.65869388728416,681357.385186285,1192416.6918472354,4036.0872141221594
215,"bs Hiền, Nguyễn Giàn Thanh, Phường 15, Quận 10, Thành phố Hồ Chí Minh, 749000",10.78242492961297,106.66417988054121,681957.385186285,1192416.6918472354,3459.768778401293
216,"Hẻm 575/31 Cách mạng tháng 8, Phường 15, Quận 10, Thành phố Hồ Chí Minh, 2053966",10.78239539863801,106.66966585790716,682557.385186285,1192416.6918472354,2893.095228297951
217,"Hẻm 358 CMTT, Phường 10, Quận 3, Thành phố Hồ Chí Minh, 70150",10.782365770581674,106.67515181932968,683157.385186285,1192416.6918472354,2343.074902772076
218,"Nhà thờ Đức Mẹ Hằng Cứu Giúp - Dòng Chúa Cứu Thế, Bà Huyện Thanh Quan, Phường 9, Quận 3, Thành phố Hồ Chí Minh, 70150",10.782336045445293,106.68063776475645,683757.385186285,1192416.6918472354,1824.828759089568
219,"Võ Thị Sáu, Phường 7, Quận 3, Thành phố Hồ Chí Minh, 028",10.782306223230217,106.68612369413516,684357.385186285,1192416.6918472354,1374.7727084868875
220,"Mathnasium, 3, Ngô Thời Nhiệm, Phường 6, Quận 3, Thành phố Hồ Chí Minh, 7000000",10.782276303937794,106.69160960741348,684957.385186285,1192416.6918472354,1081.665382639369
221,"Rooftop Pool, Đường Nguyễn Thị Minh Khai, Phường 6, Quận 1, Thành phố Hồ Chí Minh, 70206",10.782246287569379,106.69709550453912,685557.385186285,1192416.6918472354,1081.665382639369
222,"Bệnh viện Nhi Đồng 2, 14, Lý Tự Trọng, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, 77000",10.782216174126326,106.70258138545974,686157.385186285,1192416.6918472354,1374.7727084868875
223,"Ba Son (dự kiến), Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, 77000",10.782185963610003,106.70806725012301,686757.385186285,1192416.6918472354,1824.828759089568
224,"rạch, Đại lộ vòng cung, Phường An Khánh, Quận 2, Thành phố Hồ Chí Minh, 77000",10.782155656021768,106.71355309847665,687357.385186285,1192416.6918472354,2343.074902772076
225,"Phường An Khánh, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.782125251362999,106.71903893046833,687957.385186285,1192416.6918472354,2893.095228297951
226,"Phường An Khánh, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.782094749635064,106.72452474604576,688557.385186285,1192416.6918472354,3459.768778401293
227,"Phường Bình Khánh, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.782064150839345,106.73001054515657,689157.385186285,1192416.6918472354,4036.0872141221594
228,"Phường Bình Khánh, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.78203345497723,106.73549632774852,689757.385186285,1192416.6918472354,4618.441295502236
229,"Mai Chí Thọ, Phường Bình Khánh, Quận 2, Thành phố Hồ Chí Minh, 71108",10.7820026620501,106.74098209376926,690357.385186285,1192416.6918472354,5204.805471869277
230,"Phường Bình Khánh, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.781971772059356,106.74646784316649,690957.385186285,1192416.6918472354,5793.962374748422
231,"Phường 10, Quận Tân Bình, Thành phố Hồ Chí Minh, 711001",10.787225043865055,106.6450043667115,679857.385186285,1192936.307089506,5620.498198558568
232,"Hẻm 985/8/22 Lạc Long Quân, Phường 11, Quận Tân Bình, Thành phố Hồ Chí Minh, 711001",10.787195839674252,106.65049048452218,680457.385186285,1192936.307089506,5046.7811523782275
233,"Vân Côi, Cư xá Tự Do, Phường 7, Quận Tân Bình, Thành phố Hồ Chí Minh, 711001",10.787166538354152,106.65597658657137,681057.385186285,1192936.307089506,4479.955356920436
234,"Hẻm 783 Cách mạng tháng 8, Phường 6, Quận Tân Bình, Thành phố Hồ Chí Minh, 700",10.78713713990606,106.66146267280673,681657.385186285,1192936.307089506,3923.0090491866204
235,"Hẻm 590 CMTT, Phường 11, Quận 3, Thành phố Hồ Chí Minh, 700",10.787107644331329,106.66694874317598,682257.385186285,1192936.307089506,3380.82830087541
236,"149/16, Hẻm 219 Trần Văn Ðang, Phường 11, Quận 3, Thành phố Hồ Chí Minh, 2053966",10.787078051631273,106.67243479762674,682857.385186285,1192936.307089506,2861.8176042508567
237,"Ramana, Hẻm 315 Lê Văn Sỹ, Phường 13, Quận 3, Thành phố Hồ Chí Minh, 70150",10.787048361807239,106.67792083610674,683457.385186285,1192936.307089506,2381.176179958155
238,"Trường Sa, Phường 17, Quận 3, Thành phố Hồ Chí Minh, 028",10.787018574860568,106.68340685856361,684057.385186285,1192936.307089506,1967.2315572906286
239,"Phở Hòa Pasteur, 260C, Pasteur, Phường 8, Quận 3, Thành phố Hồ Chí Minh, 028",10.786988690792612,106.68889286494505,684657.385186285,1192936.307089506,1670.3293088490402
240,"Công viên Lê Văn Tám, Ðiện Biên Phủ, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, 100081",10.786958709604713,106.69437885519875,685257.385186285,1192936.307089506,1558.8457268120255
241,"Magnon Studio, Lầu 7, Hẻm 18A Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, 70206",10.786928631298235,106.69986482927237,685857.385186285,1192936.307089506,1670.3293088490402
242,"Zoo & Botanical Gardens Tickets & Entrance. 50,000₫., Nguyễn Bỉnh Khiêm, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, 77000",10.786898455874537,106.70535078711362,686457.385186285,1192936.307089506,1967.2315572906286
243,"Aqua 2, Nguyen Ngoc Phuong, Phường 19, Quận Bình Thạnh, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.78686818333498,106.71083672867013,687057.385186285,1192936.307089506,2381.176179958155
244,"Song Tap Him Lam, Ngô Tất Tố, Phường 22, Quận Bình Thạnh, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.78683781368094,106.71632265388963,687657.385186285,1192936.307089506,2861.8176042508567
245,"Phường An Khánh, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.786807346913783,106.72180856271977,688257.385186285,1192936.307089506,3380.82830087541
246,"Phường Bình An, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.786776783034886,106.72729445510826,688857.385186285,1192936.307089506,3923.0090491866204
247,"87, Lương Định Của, Phường Bình An, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.786746122045642,106.73278033100277,689457.385186285,1192936.307089506,4479.955356920436
248,"Chợ Bình Khánh, Đường số 3, Phường Bình Khánh, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.78671536394743,106.738266190351,690057.385186285,1192936.307089506,5046.7811523782275
249,"Số 1, Phường Bình Khánh, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.78668450874164,106.74375203310062,690657.385186285,1192936.307089506,5620.498198558568
250,"Nguyễn Bá Tòng, Phường 11, Quận Tân Bình, Thành phố Hồ Chí Minh, 711001",10.791907966303219,106.647773013663,680157.385186285,1193455.9223317767,5507.267925205793
251,"Bệnh viện Thống Nhất, Hẻm 717 Lý Thường Kiệt, Phường 11, Quận Tân Bình, Thành phố Hồ Chí Minh, 711001",10.79187870051442,106.65325920869287,680757.385186285,1193455.9223317767,4956.813492557544
252,"Hẻm 1036/20/7 Cách mạng tháng 8, Phường 5, Quận Tân Bình, Thành phố Hồ Chí Minh, 700",10.791849337553705,106.65874538793393,681357.385186285,1193455.9223317767,4419.275958796929
253,"218/31, Hẻm 218/72, Phường 3, Quận Tân Bình, Thành phố Hồ Chí Minh, 700",10.791819877422405,106.6642315513338,681957.385186285,1193455.9223317767,3900.000000000067
254,"hẻm 414 Huỳnh Văn Bánh, Phường 14, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 700",10.791790320121844,106.66971769884019,682557.385186285,1193455.9223317767,3407.345007480241
255,"Hẻm 244 Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 08",10.791760665653369,106.67520383040075,683157.385186285,1193455.9223317767,2954.6573405389195
256,"Nhà hàng Ngọc Sương, Hẻm 15c Nguyễn Văn Trỗi, Phường 12, Quận Phú Nhuận, Thành phố Hồ Chí Minh, DISTRICT 3",10.791730914018313,106.68068994596317,683757.385186285,1193455.9223317767,2563.201123595361
257,"Hẻm 475 Hai Bà Trưng, Phường 8, Quận 3, Thành phố Hồ Chí Minh, 028",10.791701065218026,106.6861760454751,684357.385186285,1193455.9223317767,2264.95033058134
258,"Bánh canh Hoàng Ty, Nguyễn Phi Khanh, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, 100081",10.791671119253857,106.69166212888423,684957.385186285,1193455.9223317767,2100.000000000124
259,"55-57 Nguyen Van Giai, 55, Nguyễn Văn Giai, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, 84",10.791641076127162,106.69714819613824,685557.385186285,1193455.9223317767,2100.000000000124
260,"Khanh, 1, Nguyễn Ðình Chiểu, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, 760000",10.791610935839296,106.70263424718479,686157.385186285,1193455.9223317767,2264.95033058134
261,"Hẻm 28 Phan Huy Ôn, Phường 19, Quận Bình Thạnh, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.791580698391627,106.70812028197159,686757.385186285,1193455.9223317767,2563.201123595361
262,"Rạch Văn Thánh, Nguyễn Văn Thương, Cư xá Ụ Tàu, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.791550363785516,106.71360630044629,687357.385186285,1193455.9223317767,2954.6573405389195
263,"Đường số 3, Phường 22, Quận Bình Thạnh, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.791519932022343,106.71909230255656,687957.385186285,1193455.9223317767,3407.345007480241
264,"Đướng Vạn Hoa 5, Vinhomes Central Park, Phường 22, Quận Bình Thạnh, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.791489403103474,106.7245782882501,688557.385186285,1193455.9223317767,3900.000000000067
265,"Techcombank, Trần Não, Phường Bình An, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.791458777030302,106.7300642574746,689157.385186285,1193455.9223317767,4419.275958796929
266,"Phường Bình An, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.791428053804204,106.73555021017769,689757.385186285,1193455.9223317767,4956.813492557544
267,"Cao Đức Lân, Phường An Phú, Quận 2, Thành phố Hồ Chí Minh, NGÔ TẤT TỐ",10.79139723342657,106.74103614630712,690357.385186285,1193455.9223317767,5507.267925205793
268,"Hẻm 291, Phường 14, Quận Tân Bình, Thành phố Hồ Chí Minh, 711001",10.796620080167646,106.64505546555844,679857.385186285,1193975.5375740472,5992.4953066314465
269,"Hẻm 22 Trương Hoàng Thanh, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh, 711001",10.79659084995337,106.65054175359637,680457.385186285,1193975.5375740472,5458.021619598067
270,"Cao đẳng kỹ thuật Lý Tự Trọng, 390, Hoàng Văn Thụ, Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh, 700",10.796561522523241,106.65602802587044,681057.385186285,1193975.5375740472,4938.623289946289
271,"Hẻm 71/2 Nguyễn Bặc, Phường 3, Quận Tân Bình, Thành phố Hồ Chí Minh, 700",10.796532097878586,106.66151428232833,681657.385186285,1193975.5375740472,4439.5945760846125
272,"Đại học Tài Nguyên và Môi Trường TPHCM, Hẻm 236B Lê Văn Sỹ, Phường 1, Quận Tân Bình, Thành phố Hồ Chí Minh, 700",10.79650257602074,106.66700052291766,682257.385186285,1193975.5375740472,3968.6269665968744
273,"Mot Hai Bar, Trương Quốc Dung, Phường 10, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 08",10.796472956951028,106.67248674758618,682857.385186285,1193975.5375740472,3536.9478367654656
274,"120/17, Hẻm 120 Trần Huy Liệu, Phường 15, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 08",10.7964432406708,106.6779729562815,683457.385186285,1193975.5375740472,3160.6961258558067
275,"Hẻm 71 Cô Giang, Phường 1, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 028",10.796413427181397,106.68345914895129,684057.385186285,1193975.5375740472,2861.8176042508208
276,"CN DNTN Khách Sạn Thái Anh, 64/20, Cù Lao, Phường 2, Quận Phú Nhuận, Thành phố Hồ Chí Minh, 700000",10.79638351648417,106.68894532554324,684657.385186285,1193975.5375740472,2666.458325194659
277,"Hẻm 87/61 Đinh Tiên Hoàng, Phường 3, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 100081",10.796353508580465,106.694431486005,685257.385186285,1193975.5375740472,2598.0762113532983
278,"Hẻm 57 Điện Biên Phủ, Phường 15, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 760000",10.796323403471643,106.69991763028428,685857.385186285,1193975.5375740472,2666.458325194659
279,"Mujo, Hẻm 135 Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Thành phố Hồ Chí Minh, 8428",10.796293201159063,106.70540375832871,686457.385186285,1193975.5375740472,2861.8176042508208
